trainnumber,connectionnumber,crowding,weekday,from,fromURL,to,toURL
IC2228,5,1,1,http://irail.be/stations/NMBS/008831401,http://irail.be/stations/NMBS/008833209
IC2228,6,1,1,http://irail.be/stations/NMBS/008833209,http://irail.be/stations/NMBS/008812005
IC2228,7,1,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
IC2228,8,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001
IC2228,9,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008895836
IC2228,10,?,1,http://irail.be/stations/NMBS/008895836,http://irail.be/stations/NMBS/008895802
IC2228,11,?,1,http://irail.be/stations/NMBS/008895802,http://irail.be/stations/NMBS/008895000
IC2228,12,?,1,http://irail.be/stations/NMBS/008895000,http://irail.be/stations/NMBS/008895067
IC2228,13,?,1,http://irail.be/stations/NMBS/008895067,http://irail.be/stations/NMBS/008893559
IC2228,14,?,1,http://irail.be/stations/NMBS/008893559,http://irail.be/stations/NMBS/008893039
IC2228,15,?,1,http://irail.be/stations/NMBS/008893039,http://irail.be/stations/NMBS/008893013
IC2228,16,?,1,http://irail.be/stations/NMBS/008893013,http://irail.be/stations/NMBS/008892007

IC1529,1,?,1,http://irail.be/stations/NMBS/008831765,http://irail.be/stations/NMBS/008831781
IC1529,2,?,1,http://irail.be/stations/NMBS/008831781,http://irail.be/stations/NMBS/008832375
IC1529,3,?,1,http://irail.be/stations/NMBS/008832375,http://irail.be/stations/NMBS/008831005
IC1529,4,1,1,http://irail.be/stations/NMBS/008831005,http://irail.be/stations/NMBS/008831039
IC1529,5,1,1,http://irail.be/stations/NMBS/008831039,http://irail.be/stations/NMBS/008831807
IC1529,6,1,1,http://irail.be/stations/NMBS/008831807,http://irail.be/stations/NMBS/008833605
IC1529,7,1,1,http://irail.be/stations/NMBS/008833605,http://irail.be/stations/NMBS/008833308
IC1529,8,1,1,http://irail.be/stations/NMBS/008833308,http://irail.be/stations/NMBS/008833001
IC1529,9,1,1,http://irail.be/stations/NMBS/008833001,http://irail.be/stations/NMBS/008812005
IC1529,10,1,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
IC1529,11,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001
IC1529,12,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008892007
IC1529,13,?,1,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008891140
IC1529,14,?,1,http://irail.be/stations/NMBS/008891140,http://irail.be/stations/NMBS/008891009
IC1529,15,?,1,http://irail.be/stations/NMBS/008891009,http://irail.be/stations/NMBS/008891405

P7305,1,?,1,http://irail.be/stations/NMBS/008831310,http://irail.be/stations/NMBS/008831138
P7305,2,?,1,http://irail.be/stations/NMBS/008831138,http://irail.be/stations/NMBS/008831112
P7305,3,?,1,http://irail.be/stations/NMBS/008831112,http://irail.be/stations/NMBS/008831005
P7305,4,1,1,http://irail.be/stations/NMBS/008831005,http://irail.be/stations/NMBS/008831401
P7305,5,1,1,http://irail.be/stations/NMBS/008831401,http://irail.be/stations/NMBS/008833209
P7305,6,1,1,http://irail.be/stations/NMBS/008833209,http://irail.be/stations/NMBS/008812005
P7305,7,1,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
P7305,8,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001

IC1907,1,?,1,http://irail.be/stations/NMBS/008885001,http://irail.be/stations/NMBS/008886348
IC1907,2,?,1,http://irail.be/stations/NMBS/008886348,http://irail.be/stations/NMBS/008886009
IC1907,3,?,1,http://irail.be/stations/NMBS/008886009,http://irail.be/stations/NMBS/008883436
IC1907,4,?,1,http://irail.be/stations/NMBS/008883436,http://irail.be/stations/NMBS/008883311
IC1907,5,1,1,http://irail.be/stations/NMBS/008883311,http://irail.be/stations/NMBS/008814308
IC1907,6,1,1,http://irail.be/stations/NMBS/008814308,http://irail.be/stations/NMBS/008814001
IC1907,7,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
IC1907,8,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
IC1907,9,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008811213
IC1907,10,?,1,http://irail.be/stations/NMBS/008811213,http://irail.be/stations/NMBS/008811221
IC1907,11,?,1,http://irail.be/stations/NMBS/008811221,http://irail.be/stations/NMBS/008819406

P7515,1,?,1,http://irail.be/stations/NMBS/008885704,http://irail.be/stations/NMBS/008885753
P7515,2,?,1,http://irail.be/stations/NMBS/008885753,http://irail.be/stations/NMBS/008885068
P7515,3,?,1,http://irail.be/stations/NMBS/008885068,http://irail.be/stations/NMBS/008885001
P7515,4,?,1,http://irail.be/stations/NMBS/008885001,http://irail.be/stations/NMBS/008886348
P7515,5,?,1,http://irail.be/stations/NMBS/008886348,http://irail.be/stations/NMBS/008886009
P7515,6,?,1,http://irail.be/stations/NMBS/008886009,http://irail.be/stations/NMBS/008883436
P7515,7,?,1,http://irail.be/stations/NMBS/008883436,http://irail.be/stations/NMBS/008883311
P7515,8,1,1,http://irail.be/stations/NMBS/008883311,http://irail.be/stations/NMBS/008814001
P7515,9,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
P7515,10,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
P7515,11,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008811007

IC3206,1,?,1,http://irail.be/stations/NMBS/008896008,http://irail.be/stations/NMBS/008885704
IC3206,2,?,1,http://irail.be/stations/NMBS/008885704,http://irail.be/stations/NMBS/008885753
IC3206,3,?,1,http://irail.be/stations/NMBS/008885753,http://irail.be/stations/NMBS/008885068
IC3206,4,?,1,http://irail.be/stations/NMBS/008885068,http://irail.be/stations/NMBS/008885001
IC3206,5,?,1,http://irail.be/stations/NMBS/008885001,http://irail.be/stations/NMBS/008886348
IC3206,6,?,1,http://irail.be/stations/NMBS/008886348,http://irail.be/stations/NMBS/008886009
IC3206,7,?,1,http://irail.be/stations/NMBS/008886009,http://irail.be/stations/NMBS/008883436
IC3206,8,?,1,http://irail.be/stations/NMBS/008883436,http://irail.be/stations/NMBS/008883311
IC3206,9,1,1,http://irail.be/stations/NMBS/008883311,http://irail.be/stations/NMBS/008814308
IC3206,10,1,1,http://irail.be/stations/NMBS/008814308,http://irail.be/stations/NMBS/008814001
IC3206,11,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
IC3206,12,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
IC3206,13,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008812047
IC3206,14,?,1,http://irail.be/stations/NMBS/008812047,http://irail.be/stations/NMBS/008893401
IC3206,15,?,1,http://irail.be/stations/NMBS/008893401,http://irail.be/stations/NMBS/008894235
IC3206,16,?,1,http://irail.be/stations/NMBS/008894235,http://irail.be/stations/NMBS/008894201
IC3206,17,?,1,http://irail.be/stations/NMBS/008894201,http://irail.be/stations/NMBS/008894425
IC3206,18,?,1,http://irail.be/stations/NMBS/008894425,http://irail.be/stations/NMBS/008894433
IC3206,19,?,1,http://irail.be/stations/NMBS/008894433,http://irail.be/stations/NMBS/008894508

S61556,1,1,1,http://irail.be/stations/NMBS/008883311,http://irail.be/stations/NMBS/008814308
S61556,2,1,1,http://irail.be/stations/NMBS/008814308,http://irail.be/stations/NMBS/008814001
S61556,3,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
S61556,4,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
S61556,5,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008811007

IC2228,1,?,1,http://irail.be/stations/NMBS/008831310,http://irail.be/stations/NMBS/008831138
IC2228,2,?,1,http://irail.be/stations/NMBS/008831138,http://irail.be/stations/NMBS/008831112
IC2228,3,?,1,http://irail.be/stations/NMBS/008831112,http://irail.be/stations/NMBS/008831005
IC2228,4,?,1,http://irail.be/stations/NMBS/008831005,http://irail.be/stations/NMBS/008831401
IC2228,5,1,1,http://irail.be/stations/NMBS/008831401,http://irail.be/stations/NMBS/008833209
IC2228,6,1,1,http://irail.be/stations/NMBS/008833209,http://irail.be/stations/NMBS/008812005
IC2228,7,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
IC2228,8,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001
IC2228,9,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008895836
IC2228,10,?,1,http://irail.be/stations/NMBS/008895836,http://irail.be/stations/NMBS/008895802
IC2228,11,?,1,http://irail.be/stations/NMBS/008895802,http://irail.be/stations/NMBS/008895000
IC2228,12,?,1,http://irail.be/stations/NMBS/008895000,http://irail.be/stations/NMBS/008895067
IC2228,13,?,1,http://irail.be/stations/NMBS/008895067,http://irail.be/stations/NMBS/008893559
IC2228,14,?,1,http://irail.be/stations/NMBS/008893559,http://irail.be/stations/NMBS/008893039
IC2228,15,?,1,http://irail.be/stations/NMBS/008893039,http://irail.be/stations/NMBS/008893013
IC2228,16,?,1,http://irail.be/stations/NMBS/008893013,http://irail.be/stations/NMBS/008892007

P7012,1,?,1,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008893013
P7012,2,?,1,http://irail.be/stations/NMBS/008893013,http://irail.be/stations/NMBS/008893039
P7012,3,?,1,http://irail.be/stations/NMBS/008893039,http://irail.be/stations/NMBS/008893567
P7012,4,?,1,http://irail.be/stations/NMBS/008893567,http://irail.be/stations/NMBS/008893559
P7012,5,?,1,http://irail.be/stations/NMBS/008893559,http://irail.be/stations/NMBS/008893542
P7012,6,?,1,http://irail.be/stations/NMBS/008893542,http://irail.be/stations/NMBS/008893583
P7012,7,?,1,http://irail.be/stations/NMBS/008893583,http://irail.be/stations/NMBS/008895067
P7012,8,?,1,http://irail.be/stations/NMBS/008895067,http://irail.be/stations/NMBS/008895000
P7012,9,?,1,http://irail.be/stations/NMBS/008895000,http://irail.be/stations/NMBS/008895091
P7012,10,?,1,http://irail.be/stations/NMBS/008895091,http://irail.be/stations/NMBS/008895802
P7012,11,2,1,http://irail.be/stations/NMBS/008895802,http://irail.be/stations/NMBS/008895836
P7012,12,2,1,http://irail.be/stations/NMBS/008895836,http://irail.be/stations/NMBS/008814001
P7012,13,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
P7012,14,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
P7012,15,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008811007

IC2214,1,?,1,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008893013
IC2214,2,?,1,http://irail.be/stations/NMBS/008893013,http://irail.be/stations/NMBS/008893039
IC2214,3,?,1,http://irail.be/stations/NMBS/008893039,http://irail.be/stations/NMBS/008893559
IC2214,4,?,1,http://irail.be/stations/NMBS/008893559,http://irail.be/stations/NMBS/008895067
IC2214,5,?,1,http://irail.be/stations/NMBS/008895067,http://irail.be/stations/NMBS/008895000
IC2214,6,?,1,http://irail.be/stations/NMBS/008895000,http://irail.be/stations/NMBS/008895802
IC2214,7,?,1,http://irail.be/stations/NMBS/008895802,http://irail.be/stations/NMBS/008895836
IC2214,8,?,1,http://irail.be/stations/NMBS/008895836,http://irail.be/stations/NMBS/008814001
IC2214,9,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
IC2214,10,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
IC2214,11,1,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008833209
IC2214,12,1,1,http://irail.be/stations/NMBS/008833209,http://irail.be/stations/NMBS/008831401
IC2214,13,?,1,http://irail.be/stations/NMBS/008831401,http://irail.be/stations/NMBS/008831005
IC2214,14,?,1,http://irail.be/stations/NMBS/008831005,http://irail.be/stations/NMBS/008831112
IC2214,15,?,1,http://irail.be/stations/NMBS/008831112,http://irail.be/stations/NMBS/008831138
IC2214,16,?,1,http://irail.be/stations/NMBS/008831138,http://irail.be/stations/NMBS/008831310

IC1529,1,?,1,http://irail.be/stations/NMBS/008831765,http://irail.be/stations/NMBS/008831781
IC1529,2,?,1,http://irail.be/stations/NMBS/008831781,http://irail.be/stations/NMBS/008832375
IC1529,3,?,1,http://irail.be/stations/NMBS/008832375,http://irail.be/stations/NMBS/008831005
IC1529,4,?,1,http://irail.be/stations/NMBS/008831005,http://irail.be/stations/NMBS/008831039
IC1529,5,?,1,http://irail.be/stations/NMBS/008831039,http://irail.be/stations/NMBS/008831807
IC1529,6,?,1,http://irail.be/stations/NMBS/008831807,http://irail.be/stations/NMBS/008833605
IC1529,7,?,1,http://irail.be/stations/NMBS/008833605,http://irail.be/stations/NMBS/008833308
IC1529,8,?,1,http://irail.be/stations/NMBS/008833308,http://irail.be/stations/NMBS/008833001
IC1529,9,2,1,http://irail.be/stations/NMBS/008833001,http://irail.be/stations/NMBS/008812005
IC1529,10,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
IC1529,11,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001
IC1529,12,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008892007
IC1529,13,?,1,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008891140
IC1529,14,?,1,http://irail.be/stations/NMBS/008891140,http://irail.be/stations/NMBS/008891009
IC1529,15,?,1,http://irail.be/stations/NMBS/008891009,http://irail.be/stations/NMBS/008891405

P7400,1,?,1,http://irail.be/stations/NMBS/008841004,http://irail.be/stations/NMBS/008841202
P7400,2,?,1,http://irail.be/stations/NMBS/008841202,http://irail.be/stations/NMBS/008841400
P7400,3,?,1,http://irail.be/stations/NMBS/008841400,http://irail.be/stations/NMBS/008833605
P7400,4,?,1,http://irail.be/stations/NMBS/008833605,http://irail.be/stations/NMBS/008833308
P7400,5,?,1,http://irail.be/stations/NMBS/008833308,http://irail.be/stations/NMBS/008833001
P7400,6,2,1,http://irail.be/stations/NMBS/008833001,http://irail.be/stations/NMBS/008812005
P7400,7,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
P7400,8,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001

IC529,1,?,1,http://irail.be/stations/NMBS/008844628,http://irail.be/stations/NMBS/008844503
IC529,2,?,1,http://irail.be/stations/NMBS/008844503,http://irail.be/stations/NMBS/008844008
IC529,3,?,1,http://irail.be/stations/NMBS/008844008,http://irail.be/stations/NMBS/008841004
IC529,4,?,1,http://irail.be/stations/NMBS/008841004,http://irail.be/stations/NMBS/008833001
IC529,5,2,1,http://irail.be/stations/NMBS/008833001,http://irail.be/stations/NMBS/008812005
IC529,6,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
IC529,7,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001
IC529,8,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008892007
IC529,9,?,1,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008891009
IC529,10,?,1,http://irail.be/stations/NMBS/008891009,http://irail.be/stations/NMBS/008891702

IC3415,1,?,1,http://irail.be/stations/NMBS/008883006,http://irail.be/stations/NMBS/008883808
IC3415,2,?,1,http://irail.be/stations/NMBS/008883808,http://irail.be/stations/NMBS/008814308
IC3415,3,?,1,http://irail.be/stations/NMBS/008814308,http://irail.be/stations/NMBS/008814001
IC3415,4,?,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813003
IC3415,5,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008812005
IC3415,6,1,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008811189
IC3415,7,1,1,http://irail.be/stations/NMBS/008811189,http://irail.be/stations/NMBS/008822004
IC3415,8,1,1,http://irail.be/stations/NMBS/008822004,http://irail.be/stations/NMBS/008821600
IC3415,9,?,1,http://irail.be/stations/NMBS/008821600,http://irail.be/stations/NMBS/008821717
IC3415,10,?,1,http://irail.be/stations/NMBS/008821717,http://irail.be/stations/NMBS/008821964
IC3415,11,?,1,http://irail.be/stations/NMBS/008821964,http://irail.be/stations/NMBS/008821907

S11757,1,?,1,http://irail.be/stations/NMBS/008814209,http://irail.be/stations/NMBS/008814241
S11757,2,?,1,http://irail.be/stations/NMBS/008814241,http://irail.be/stations/NMBS/008814258
S11757,3,2,1,http://irail.be/stations/NMBS/008814258,http://irail.be/stations/NMBS/008814266
S11757,4,2,1,http://irail.be/stations/NMBS/008814266,http://irail.be/stations/NMBS/008814167
S11757,5,2,1,http://irail.be/stations/NMBS/008814167,http://irail.be/stations/NMBS/008814142
S11757,6,2,1,http://irail.be/stations/NMBS/008814142,http://irail.be/stations/NMBS/008814134
S11757,7,2,1,http://irail.be/stations/NMBS/008814134,http://irail.be/stations/NMBS/008814001
S11757,8,2,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008813037
S11757,9,2,1,http://irail.be/stations/NMBS/008813037,http://irail.be/stations/NMBS/008813003
S11757,10,?,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008813045
S11757,11,?,1,http://irail.be/stations/NMBS/008813045,http://irail.be/stations/NMBS/008812005
S11757,12,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008811007
S11757,13,?,1,http://irail.be/stations/NMBS/008811007,http://irail.be/stations/NMBS/008811148
S11757,14,?,1,http://irail.be/stations/NMBS/008811148,http://irail.be/stations/NMBS/008811189
S11757,15,?,1,http://irail.be/stations/NMBS/008811189,http://irail.be/stations/NMBS/008822269
S11757,16,?,1,http://irail.be/stations/NMBS/008822269,http://irail.be/stations/NMBS/008822251
S11757,17,?,1,http://irail.be/stations/NMBS/008822251,http://irail.be/stations/NMBS/008822004
S11757,18,?,1,http://irail.be/stations/NMBS/008822004,http://irail.be/stations/NMBS/008822343
S11757,19,?,1,http://irail.be/stations/NMBS/008822343,http://irail.be/stations/NMBS/008822228
S11757,20,?,1,http://irail.be/stations/NMBS/008822228,http://irail.be/stations/NMBS/008822210
S11757,21,?,1,http://irail.be/stations/NMBS/008822210,http://irail.be/stations/NMBS/008821311
S11757,22,?,1,http://irail.be/stations/NMBS/008821311,http://irail.be/stations/NMBS/008821337
S11757,23,?,1,http://irail.be/stations/NMBS/008821337,http://irail.be/stations/NMBS/008821246
S11757,24,?,1,http://irail.be/stations/NMBS/008821246,http://irail.be/stations/NMBS/008821147
S11757,25,?,1,http://irail.be/stations/NMBS/008821147,http://irail.be/stations/NMBS/008821121
S11757,26,?,1,http://irail.be/stations/NMBS/008821121,http://irail.be/stations/NMBS/008821006

IC3640,1,?,1,http://irail.be/stations/NMBS/008833605,http://irail.be/stations/NMBS/008833670
IC3640,2,?,1,http://irail.be/stations/NMBS/008833670,http://irail.be/stations/NMBS/008833449
IC3640,3,?,1,http://irail.be/stations/NMBS/008833449,http://irail.be/stations/NMBS/008833308
IC3640,4,?,1,http://irail.be/stations/NMBS/008833308,http://irail.be/stations/NMBS/008833050
IC3640,5,?,1,http://irail.be/stations/NMBS/008833050,http://irail.be/stations/NMBS/008833001
IC3640,6,?,1,http://irail.be/stations/NMBS/008833001,http://irail.be/stations/NMBS/008819406
IC3640,7,?,1,http://irail.be/stations/NMBS/008819406,http://irail.be/stations/NMBS/008812005
IC3640,8,?,1,http://irail.be/stations/NMBS/008812005,http://irail.be/stations/NMBS/008813003
IC3640,9,2,1,http://irail.be/stations/NMBS/008813003,http://irail.be/stations/NMBS/008814001
IC3640,10,2,1,http://irail.be/stations/NMBS/008814001,http://irail.be/stations/NMBS/008895836
IC3640,11,2,1,http://irail.be/stations/NMBS/008895836,http://irail.be/stations/NMBS/008895802
IC3640,12,2,1,http://irail.be/stations/NMBS/008895802,http://irail.be/stations/NMBS/008895091
IC3640,13,2,1,http://irail.be/stations/NMBS/008895091,http://irail.be/stations/NMBS/008895000
IC3640,14,?,1,http://irail.be/stations/NMBS/008895000,http://irail.be/stations/NMBS/008895067
IC3640,15,?,1,http://irail.be/stations/NMBS/008895067,http://irail.be/stations/NMBS/008893583
IC3640,16,?,1,http://irail.be/stations/NMBS/008893583,http://irail.be/stations/NMBS/008893542
IC3640,17,?,1,http://irail.be/stations/NMBS/008893542,http://irail.be/stations/NMBS/008893559
IC3640,18,?,1,http://irail.be/stations/NMBS/008893559,http://irail.be/stations/NMBS/008892007
IC3640,19,?,1,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008892080
IC3640,20,?,1,http://irail.be/stations/NMBS/008892080,http://irail.be/stations/NMBS/008892106
IC3640,21,?,1,http://irail.be/stations/NMBS/008892106,http://irail.be/stations/NMBS/008892254
IC3640,22,?,1,http://irail.be/stations/NMBS/008892254,http://irail.be/stations/NMBS/008892205
IC3640,23,?,1,http://irail.be/stations/NMBS/008892205,http://irail.be/stations/NMBS/008892403
IC3640,24,?,1,http://irail.be/stations/NMBS/008892403,http://irail.be/stations/NMBS/008892452
IC3640,25,?,1,http://irail.be/stations/NMBS/008892452,http://irail.be/stations/NMBS/008892304
IC3640,26,?,1,http://irail.be/stations/NMBS/008892304,http://irail.be/stations/NMBS/008892320
IC3640,27,?,1,http://irail.be/stations/NMBS/008892320,http://irail.be/stations/NMBS/008892338

IC3639,1,?,1,http://irail.be/stations/NMBS/008833605,http://irail.be/stations/NMBS/008833670
IC3639,2,?,1,http://irail.be/stations/NMBS/008833670,http://irail.be/stations/NMBS/008833449
IC3639,3,?,1,http://irail.be/stations/NMBS/008833449,http://irail.be/stations/NMBS/008833308
IC3639,4,?,1,http://irail.be/stations/NMBS/008833308,http://irail.be/stations/NMBS/008833050
